Date,Time,Consumption,Fuel Oil,Coal,Gas,Nuclear,Wind,Solar,Hydraulic,Pump,Bioenergy
2020-12-12,23:00,62061,173,9,7143,45858,5062,0,6699,-696,868
2020-12-12,23:15,62328,174,8,7047,45992,5024,0,6055,-696,867
2020-12-12,23:30,62132,174,9,7106,45855,4919,0,6007,-694,864
2020-12-12,23:45,62811,172,8,7085,45824,4966,0,6160,-696,866
2020-12-13,00:00,61720,172,8,6892,45544,4901,0,5927,-695,869
2020-12-13,00:15,61634,176,8,6361,45625,4885,0,6179,-662,867
2020-12-13,00:30,60209,176,8,5937,45496,4883,0,5834,-662,866
2020-12-13,00:45,58673,176,8,5210,45316,4758,0,5666,-962,868
2020-12-13,01:00,58104,176,8,4962,45463,4622,0,5678,-1445,867
2020-12-13,01:15,58495,175,8,4848,45257,4611,0,5553,-1444,867
2020-12-13,01:30,58065,176,9,4686,45247,4620,0,5293,-1446,871
2020-12-13,01:45,57856,174,9,4597,45067,4557,0,5131,-1523,871
2020-12-13,02:00,57213,175,9,4586,45298,4466,0,5097,-1679,869
2020-12-13,02:15,57557,177,9,5024,45918,4418,0,5018,-1766,866
2020-12-13,02:30,56537,176,8,4940,45580,4258,0,4906,-2088,869
2020-12-13,02:45,55654,175,8,4873,45334,4165,0,4724,-2240,868
2020-12-13,03:00,54962,176,8,4784,45486,4104,0,4757,-2627,867
2020-12-13,03:15,54784,175,8,4516,46128,3985,0,4948,-2861,868
2020-12-13,03:30,54179,177,8,4470,45900,3949,0,4872,-2904,867
2020-12-13,03:45,53477,173,8,4379,45779,3747,0,4761,-3183,865
2020-12-13,04:00,53040,173,8,4328,45639,3673,0,4724,-3177,866
2020-12-13,04:15,52748,172,8,4462,45886,3613,0,4831,-3178,870
2020-12-13,04:30,52608,172,8,4373,45656,3579,0,4790,-3177,865
2020-12-13,04:45,52160,173,8,4336,45600,3576,0,4777,-3179,862
2020-12-13,05:00,52462,172,8,4332,45643,3586,0,4865,-3174,864
2020-12-13,05:15,52965,172,9,4458,46032,3608,0,4956,-3168,864
2020-12-13,05:30,53013,172,8,4405,45935,3640,0,4938,-3172,867
2020-12-13,05:45,52926,172,8,4311,45584,3581,0,4837,-2863,864
2020-12-13,06:00,53240,172,8,4374,45744,3558,0,4845,-2853,868
2020-12-13,06:15,54157,172,8,4414,46048,3428,0,4890,-2876,869
2020-12-13,06:30,54181,172,10,4499,46211,3332,0,4978,-2896,863
2020-12-13,06:45,54358,173,9,4570,46177,3306,0,4965,-2591,862
2020-12-13,07:00,54798,172,8,4650,45931,3312,0,4949,-2270,864
2020-12-13,07:15,55180,172,8,5021,46010,3157,0,4978,-2039,864
2020-12-13,07:30,55343,172,8,5093,46098,3197,0,5023,-1715,861
2020-12-13,07:45,55768,172,8,5135,45894,3244,0,5229,-1656,862
2020-12-13,08:00,56372,172,8,5618,45924,3303,139,5356,-1656,857
2020-12-13,08:15,57004,172,8,5803,45942,3402,153,5660,-268,859
2020-12-13,08:30,57137,172,8,6173,45828,3383,179,5718,-267,860
2020-12-13,08:45,57633,173,8,6264,45687,3498,218,6240,-268,856
2020-12-13,09:00,58099,172,7,6373,45678,3590,331,6324,-266,855
2020-12-13,09:15,58828,172,7,6690,45578,3748,526,6253,-216,858
2020-12-13,09:30,59660,173,8,6943,45691,3796,765,6395,-216,861
2020-12-13,09:45,60106,173,8,6913,45954,3957,1037,6413,-215,858
2020-12-13,10:00,60808,173,8,6736,46080,4021,1345,6581,-215,859
2020-12-13,10:15,61130,173,8,6598,46086,4101,1526,6692,-215,862
2020-12-13,10:30,61631,172,8,6629,46215,4130,1855,6908,-214,860
2020-12-13,10:45,61712,173,9,6693,46263,4133,1898,6908,-215,857
2020-12-13,11:00,62085,173,9,6613,46281,4155,2023,7198,-216,860
2020-12-13,11:15,62618,173,8,6646,46270,4191,2249,7552,-215,864
2020-12-13,11:30,63018,173,8,6754,46269,4312,2356,7579,-214,861
2020-12-13,11:45,63112,173,7,6711,46294,4345,2606,7793,-216,857
2020-12-13,12:00,63883,173,8,6587,46336,4410,2629,7997,-213,857
2020-12-13,12:15,64656,173,8,6636,46231,4567,2560,8274,-216,860
2020-12-13,12:30,65084,173,8,6535,46196,4741,2483,8753,-214,859
2020-12-13,12:45,65709,173,8,6504,46204,4859,2526,9108,-215,859
2020-12-13,13:00,64702,173,8,6340,46061,5001,2500,9033,-214,859
2020-12-13,13:15,63717,173,8,6481,46147,5185,2407,8719,-214,859
2020-12-13,13:30,62244,173,8,6523,46072,5215,2332,7873,-215,856
2020-12-13,13:45,61332,173,8,6516,46023,5289,2258,7477,-214,859
2020-12-13,14:00,60700,173,8,6434,46044,5308,2179,7355,-215,858
2020-12-13,14:15,59850,173,9,6623,46248,5438,2010,7222,-547,854
2020-12-13,14:30,59152,173,10,6733,46190,5580,1846,7197,-745,855
2020-12-13,14:45,58517,173,8,6758,45993,5948,1624,6842,-741,859
2020-12-13,15:00,57702,173,8,6712,45875,6011,1398,6855,-741,858
2020-12-13,15:15,58049,175,8,6721,45564,6382,1178,7051,-214,858
2020-12-13,15:30,57579,173,9,6743,45204,6580,1040,6707,-212,859
2020-12-13,15:45,57330,175,9,6855,44993,6746,814,6663,-212,854
2020-12-13,16:00,57369,173,9,6797,44633,6965,667,6567,-212,856
2020-12-13,16:15,57492,174,9,6900,44619,7156,434,6955,-213,857
2020-12-13,16:30,57564,175,9,6892,44605,7223,308,6903,-213,856
2020-12-13,16:45,58118,174,8,6966,44718,7557,218,7002,-212,856
2020-12-13,17:00,59184,173,9,7053,44711,7676,163,7447,-212,859
2020-12-13,17:15,60573,173,9,7056,44735,7831,146,7550,-212,855
2020-12-13,17:30,61935,173,8,7148,44851,7990,138,7983,-213,858
2020-12-13,17:45,62699,172,8,7042,44843,8231,0,8813,-43,853
2020-12-13,18:00,63716,173,8,7017,44803,8394,0,9085,-45,857
2020-12-13,18:15,64141,172,8,6873,44751,8485,0,8522,-94,861
2020-12-13,18:30,64726,173,8,6899,44779,8531,0,8704,-94,847
2020-12-13,18:45,65258,173,9,6968,44770,8608,0,8980,-127,850
2020-12-13,19:00,65890,173,9,6980,44811,8787,0,9115,-137,847
2020-12-13,19:15,65707,173,8,7043,44789,8909,0,8582,-95,848
2020-12-13,19:30,65264,172,9,7066,44797,9023,0,8254,-95,848
2020-12-13,19:45,64572,173,8,7000,44810,8976,0,7965,-266,850
2020-12-13,20:00,63985,173,8,6958,44760,9009,0,8176,-219,853
2020-12-13,20:15,63274,173,8,7263,44735,9024,0,8011,-218,851
2020-12-13,20:30,62432,173,8,7332,44615,9145,0,7160,-218,847
2020-12-13,20:45,61653,173,8,7304,44629,9272,0,6473,-217,847
2020-12-13,21:00,61176,173,8,7245,44632,9318,0,6578,-217,847
2020-12-13,21:15,60666,173,9,7349,44727,9198,0,6421,-218,846
2020-12-13,21:30,59772,175,10,7187,44641,9149,0,6159,-799,846
2020-12-13,21:45,58959,173,9,6898,44570,9042,0,6249,-1604,846
2020-12-13,22:00,58478,175,9,6635,44471,9000,0,6309,-1602,848
2020-12-13,22:15,58782,173,9,6317,44232,8727,0,5998,-1651,849
2020-12-13,22:30,59503,172,8,6219,44168,8754,0,6317,-1233,848
2020-12-13,22:45,61094,173,9,6062,44477,8731,0,6791,-1229,850
2020-12-13,23:00,60542,175,9,6021,44293,8805,0,6566,-1385,850
2020-12-13,23:15,60805,173,9,5989,44294,8792,0,6111,-1393,854
2020-12-13,23:30,60410,175,8,6020,44365,8873,0,5761,-1815,853
2020-12-13,23:45,60620,174,8,5951,44197,8928,0,5664,-1809,863
2020-12-14,00:00,60166,175,8,5943,44107,8967,0,5727,-1808,863
2020-12-14,00:15,59697,175,8,5394,44413,8964,0,5900,-1872,863
2020-12-14,00:30,58301,174,8,5026,44077,8869,0,5826,-1879,864
2020-12-14,00:45,57139,174,8,4628,44067,8902,0,5688,-2845,863
2020-12-14,01:00,56885,175,8,4597,43936,9030,0,5654,-2844,862
2020-12-14,01:15,57251,174,9,4676,44062,9057,0,5619,-2926,859
2020-12-14,01:30,56741,174,8,4540,43959,9090,0,5598,-2921,860
2020-12-14,01:45,56842,175,9,4521,44001,9085,0,5478,-2924,858
2020-12-14,02:00,56296,175,8,4479,43924,9063,0,5417,-2919,858
2020-12-14,02:15,56873,175,8,4692,44638,8900,0,5396,-2636,862
2020-12-14,02:30,56223,174,8,4580,44294,8873,0,5271,-2640,859
2020-12-14,02:45,55202,174,9,4643,43712,8765,0,5031,-2644,859
2020-12-14,03:00,54363,175,8,4562,43149,8757,0,4948,-2637,859
2020-12-14,03:15,54042,174,8,4730,43153,8642,0,4967,-2670,859
2020-12-14,03:30,53674,175,9,4664,42932,8541,0,4873,-2920,860
2020-12-14,03:45,52970,175,9,4597,43002,8454,0,4879,-2921,857
2020-12-14,04:00,52571,175,8,4512,42730,8345,0,4815,-2921,857
2020-12-14,04:15,52803,173,8,4582,42882,8371,0,5088,-2921,857
2020-12-14,04:30,52807,174,8,4545,42744,8435,0,5046,-2922,852
2020-12-14,04:45,52697,175,8,4596,42908,8434,0,5082,-2918,856
2020-12-14,05:00,53336,174,7,4617,42971,8289,0,5156,-2919,858
2020-12-14,05:15,54895,174,9,4657,43444,8290,0,5212,-2615,863
2020-12-14,05:30,55387,175,8,4714,43988,8287,0,5234,-2614,861
2020-12-14,05:45,56362,173,8,4909,44791,8187,0,5435,-2602,862
2020-12-14,06:00,57552,177,8,4774,44279,8001,0,5443,-2456,860
2020-12-14,06:15,59914,176,9,5100,44391,7843,0,5711,-2036,860
2020-12-14,06:30,60907,177,8,5494,44521,7883,0,6072,-2034,859
2020-12-14,06:45,62592,177,9,6158,44816,7876,0,6479,-1291,855
2020-12-14,07:00,64266,177,9,6887,44760,7825,0,6625,-978,857
2020-12-14,07:15,65654,177,8,7070,44528,7978,0,6876,-46,859
2020-12-14,07:30,67040,176,10,7283,44772,7917,0,7538,-56,858
2020-12-14,07:45,68064,177,9,7514,44937,7764,0,8068,-65,858
2020-12-14,08:00,68943,175,11,7534,44848,7680,151,8567,-15,860
2020-12-14,08:15,69303,176,10,7691,44628,7730,154,8010,-14,854
2020-12-14,08:30,69502,176,9,7733,44710,7625,171,8139,-15,857
2020-12-14,08:45,69350,177,11,7646,44833,7520,221,8269,-15,856
2020-12-14,09:00,69006,176,9,7547,44889,7412,296,8121,-14,853
2020-12-14,09:15,69486,176,9,7727,44921,7394,445,8903,-15,851
2020-12-14,09:30,69506,177,9,7725,44940,7331,584,8829,-15,851
2020-12-14,09:45,69399,177,9,7612,44924,7220,833,8549,-15,854
2020-12-14,10:00,68948,175,9,7559,44938,7128,1003,8371,-14,846
2020-12-14,10:15,69138,177,9,7632,44850,7103,1151,8742,-14,846
2020-12-14,10:30,69022,176,10,7660,44854,6841,1394,8527,-14,849
2020-12-14,10:45,68792,177,9,7612,44860,6579,1398,8094,-15,854
2020-12-14,11:00,68727,177,9,7568,44865,6396,1547,8204,-14,851
2020-12-14,11:15,68837,177,10,7535,44800,6381,1615,8259,-14,856
2020-12-14,11:30,69075,176,9,7618,44739,6258,1677,8410,-14,855
2020-12-14,11:45,69284,177,11,7633,44780,5926,1709,8887,-15,858
2020-12-14,12:00,70012,175,9,7809,44799,5813,1799,9227,-15,857
2020-12-14,12:15,69859,176,10,8120,44836,5647,1802,9143,-15,856
2020-12-14,12:30,70119,176,9,8124,44778,5533,1733,9705,-15,853
2020-12-14,12:45,70319,176,9,8120,44871,5340,1677,10027,-15,854
2020-12-14,13:00,69785,177,11,8064,44881,5170,1609,10601,-14,852
2020-12-14,13:15,69690,177,9,8221,44874,5141,1475,10647,-14,854
2020-12-14,13:30,68936,177,10,8146,44893,5116,1357,10595,-14,856
2020-12-14,13:45,68499,177,11,8014,44906,4967,1277,10604,-15,855
2020-12-14,14:00,68282,175,10,8032,44888,4896,1148,10419,-14,852
2020-12-14,14:15,68145,176,10,8056,44910,4751,1064,10395,-15,854
2020-12-14,14:30,67386,177,8,7961,44937,4713,1008,10430,-14,854
2020-12-14,14:45,66763,176,9,7941,44862,4749,868,10140,-9,860
2020-12-14,15:00,66434,176,9,8294,44864,4714,821,9933,-8,861
2020-12-14,15:15,66061,177,7,8362,44905,4673,733,9956,-8,858
2020-12-14,15:30,65903,177,8,8311,44874,4773,661,9978,-8,861
2020-12-14,15:45,65934,177,7,8256,44865,4906,549,10076,-9,851
2020-12-14,16:00,65986,176,9,8223,44838,5008,428,10016,-9,854
2020-12-14,16:15,65636,177,9,8028,44849,5069,370,9484,-9,849
2020-12-14,16:30,65500,177,7,7967,44851,5071,282,9682,-9,851
2020-12-14,16:45,65882,177,8,8017,44956,5253,202,10285,0,854
2020-12-14,17:00,66653,177,8,8359,44937,5293,156,11003,0,855
2020-12-14,17:15,67540,177,5,8397,44933,5419,148,11035,0,856
2020-12-14,17:30,68284,177,6,8428,44938,5549,140,11281,0,853
2020-12-14,17:45,68953,177,6,8535,44858,5649,0,12383,0,851
2020-12-14,18:00,69319,175,6,8384,44763,5659,0,12145,0,845
2020-12-14,18:15,69422,176,6,8138,44727,5564,0,11433,0,843
2020-12-14,18:30,70367,177,7,8205,44814,5759,0,12137,0,843
2020-12-14,18:45,70828,176,8,8254,44787,5929,0,12265,0,844
2020-12-14,19:00,71442,176,8,8194,44831,6061,0,12289,0,845
2020-12-14,19:15,71000,176,8,8213,44836,6181,0,12864,0,844
2020-12-14,19:30,70050,177,8,8260,44857,6135,0,11830,0,849
2020-12-14,19:45,68716,175,8,8237,44675,6137,0,11216,-29,847
2020-12-14,20:00,68121,175,8,8172,44644,6106,0,11141,-43,847
2020-12-14,20:15,67028,176,7,8102,44664,6026,0,11602,-49,849
2020-12-14,20:30,65443,175,8,7929,44612,6074,0,10187,-51,847
2020-12-14,20:45,64122,175,8,7634,44761,6215,0,9155,-20,845
2020-12-14,21:00,63350,176,8,7539,44897,6386,0,8779,0,846
2020-12-14,21:15,62400,175,8,7759,44916,6315,0,8858,0,844
2020-12-14,21:30,60954,175,8,7656,44862,6334,0,7801,-423,841
2020-12-14,21:45,60134,175,8,7150,44839,6407,0,7396,-423,847
2020-12-14,22:00,59617,175,8,7090,44896,6335,0,7314,-1069,841
2020-12-14,22:15,59631,177,8,7379,45134,6289,0,7105,-1227,841
2020-12-14,22:30,60106,176,9,7361,45138,6144,0,7256,-1224,842
2020-12-14,22:45,62140,176,8,7744,45190,6030,0,8065,-802,843
2020-12-14,23:00,61809,176,9,7534,45287,5905,0,7834,-809,842
2020-12-14,23:15,61389,175,9,7286,45352,5891,0,7649,-803,844
2020-12-14,23:30,60972,176,8,6997,45555,5872,0,6948,-802,843
2020-12-14,23:45,61639,175,8,6993,45668,5859,0,7200,-808,838
2020-12-15,00:00,60466,177,9,6901,45850,5757,0,6787,-807,841
2020-12-15,00:15,60236,177,8,6387,45927,5726,0,6555,-845,844
2020-12-15,00:30,58750,176,8,5814,45897,5743,0,6475,-1809,840
2020-12-15,00:45,57092,177,8,5443,45700,5553,0,5837,-2313,843
2020-12-15,01:00,56482,177,8,5456,45664,5510,0,5755,-2307,844
2020-12-15,01:15,56693,177,9,5579,45704,5476,0,5629,-2368,850
2020-12-15,01:30,56308,175,8,5413,45367,5473,0,5563,-2374,848
2020-12-15,01:45,56192,175,8,5374,45365,5375,0,5359,-2372,845
2020-12-15,02:00,55845,176,8,5414,45484,5345,0,5352,-2373,844
2020-12-15,02:15,56050,176,8,5677,45853,5226,0,5349,-2618,845
2020-12-15,02:30,55084,176,8,5506,45560,5228,0,5315,-2677,846
2020-12-15,02:45,54332,176,8,5348,45680,5134,0,5292,-2919,849
2020-12-15,03:00,53658,177,9,5290,45619,4925,0,5311,-2918,847
2020-12-15,03:15,53082,175,9,5470,45839,4764,0,5505,-2937,847
2020-12-15,03:30,52552,176,7,5400,45700,4646,0,5467,-2935,851
2020-12-15,03:45,52083,177,8,5342,45950,4625,0,5570,-3159,850
2020-12-15,04:00,52095,176,8,5281,45712,4469,0,5451,-3168,849
2020-12-15,04:15,52088,177,8,5370,45982,4465,0,5594,-3157,848
2020-12-15,04:30,51831,177,8,5411,45973,4365,0,5556,-3159,850
2020-12-15,04:45,51739,176,9,5339,45823,4261,0,5550,-2853,847
2020-12-15,05:00,52353,176,8,5367,45708,4190,0,5589,-2690,841
2020-12-15,05:15,53575,177,8,5535,45621,4148,0,5563,-2602,837
2020-12-15,05:30,54117,177,8,5623,45763,4166,0,5698,-2372,833
2020-12-15,05:45,54862,177,8,5781,45908,4144,0,5999,-2294,837
2020-12-15,06:00,55958,175,8,5826,45705,4060,0,6125,-1816,837
2020-12-15,06:15,58306,175,8,6566,45649,3970,0,6276,-543,838
2020-12-15,06:30,59595,177,8,7054,45818,3978,0,6520,-215,837
2020-12-15,06:45,60978,177,8,7573,46032,3992,0,7315,-163,831
2020-12-15,07:00,62691,175,7,7962,45862,3995,0,7580,-164,828
2020-12-15,07:15,64522,176,9,8056,45896,4001,0,7457,0,834
2020-12-15,07:30,65654,177,8,8149,46039,3928,0,8294,0,834
2020-12-15,07:45,66327,177,6,8106,46227,3859,0,9237,0,833
2020-12-15,08:00,67715,176,7,8151,46284,3850,140,9498,-14,831
2020-12-15,08:15,67579,176,8,7974,46262,3778,143,9559,-20,834
2020-12-15,08:30,67817,176,6,8067,46246,3787,157,9659,-26,835
2020-12-15,08:45,67703,176,8,8083,46206,3806,168,9737,-34,836
2020-12-15,09:00,67828,174,8,8073,46211,3787,187,9908,0,838
2020-12-15,09:15,67799,176,6,7983,46219,3788,278,9696,0,827
2020-12-15,09:30,67909,175,6,8016,46191,3738,401,9680,0,830
2020-12-15,09:45,67783,196,6,8013,46227,3619,538,9633,0,833
2020-12-15,10:00,67783,259,6,7952,46166,3580,606,9836,0,840
2020-12-15,10:15,67397,261,8,8007,46212,3485,693,10260,0,841
2020-12-15,10:30,67378,193,9,8038,46294,3348,902,10218,0,838
2020-12-15,10:45,67443,175,7,8049,46227,3259,1028,10276,0,840
2020-12-15,11:00,67449,174,8,7998,46153,3141,1140,10362,0,834
2020-12-15,11:15,67647,176,8,8072,46256,3115,1264,10608,0,834
2020-12-15,11:30,67691,177,7,8046,46291,3008,1323,10607,0,839
2020-12-15,11:45,68224,176,7,8019,46256,2916,1461,11071,0,839
2020-12-15,12:00,68603,175,8,8058,46277,2876,1476,11349,0,838
2020-12-15,12:15,68486,175,7,8043,46312,2854,1508,11456,0,841
2020-12-15,12:30,68512,175,8,7937,46351,2897,1615,11516,0,840
2020-12-15,12:45,69105,176,8,7935,46362,2925,1543,12210,0,838
2020-12-15,13:00,68381,300,8,7875,46365,2854,1664,11611,0,845
2020-12-15,13:15,67601,298,8,7969,46372,2776,1611,11871,0,843
2020-12-15,13:30,66932,211,7,7921,46425,2719,1470,11657,0,842
2020-12-15,13:45,66643,176,9,7820,46416,2661,1549,11272,0,841
2020-12-15,14:00,66521,177,9,7960,46447,2659,1455,11311,0,838
2020-12-15,14:15,66197,177,8,7593,46468,2725,1521,11333,0,831
2020-12-15,14:30,65136,177,9,7518,46489,2747,1395,10595,0,828
2020-12-15,14:45,64741,176,8,7565,46456,2706,1290,10842,0,833
2020-12-15,15:00,64098,177,6,7598,46388,2649,1215,10228,0,832
2020-12-15,15:15,64225,176,6,7422,46404,2628,1141,9973,0,824
2020-12-15,15:30,63562,176,6,7431,46471,2601,954,9880,0,820
2020-12-15,15:45,63513,177,6,7554,46506,2506,783,10351,0,825
2020-12-15,16:00,63388,176,6,7501,46461,2420,658,10212,0,820
2020-12-15,16:15,63589,177,6,7494,46508,2451,502,10917,0,824
2020-12-15,16:30,63278,176,6,7472,46474,2453,409,10909,0,839
2020-12-15,16:45,63837,176,6,7581,46528,2419,275,11680,0,836
2020-12-15,17:00,64515,257,6,7524,46481,2462,188,11325,0,841
2020-12-15,17:15,65713,302,6,7603,46538,2503,152,11176,0,846
2020-12-15,17:30,66552,302,6,7912,46534,2661,141,11573,0,845
2020-12-15,17:45,67403,303,5,8055,46567,2712,0,12117,0,844
2020-12-15,18:00,67928,266,6,7991,46557,2841,0,12417,0,841
2020-12-15,18:15,68367,176,8,8032,46578,2935,0,12909,0,848
2020-12-15,18:30,69344,175,8,8124,46621,3012,0,13173,0,845
2020-12-15,18:45,69692,176,7,8182,46660,3108,0,13839,0,844
2020-12-15,19:00,70347,177,6,8178,46663,3208,0,14033,0,842
2020-12-15,19:15,70176,176,7,8122,46668,3328,0,13467,0,844
2020-12-15,19:30,69565,176,7,8154,46671,3458,0,12728,0,849
2020-12-15,19:45,68549,175,7,7960,46664,3611,0,12001,0,847
2020-12-15,20:00,67649,176,6,7873,46691,3660,0,11868,0,848
2020-12-15,20:15,66381,177,5,7930,46647,3953,0,11274,0,846
2020-12-15,20:30,64996,176,6,7812,46579,4040,0,10270,-28,849
2020-12-15,20:45,64155,175,6,7673,46431,4087,0,9223,-41,847
2020-12-15,21:00,63050,176,5,7689,46233,4217,0,8847,-49,845
2020-12-15,21:15,62426,177,7,7812,46471,4262,0,8662,-57,846
2020-12-15,21:30,61368,175,7,7417,46381,4220,0,8445,-487,845
2020-12-15,21:45,60884,175,7,6937,46246,4224,0,7914,-436,846
2020-12-15,22:00,60077,175,6,6566,46271,4064,0,7867,-607,846
2020-12-15,22:15,60654,176,5,6670,46505,4004,0,7800,-608,844
2020-12-15,22:30,61022,175,7,6871,46366,3889,0,7807,-186,846
2020-12-15,22:45,62955,176,5,7106,46458,3887,0,8729,-185,843
2020-12-15,23:00,62441,176,2,6943,46207,3795,0,8350,-185,847
2020-12-15,23:15,62315,177,2,7101,46425,3713,0,8211,-184,848
2020-12-15,23:30,62002,175,2,6925,46206,3716,0,7821,-184,846
2020-12-15,23:45,62422,175,0,7071,46318,3668,0,7844,-184,847
2020-12-16,00:00,61410,175,0,7053,46273,3647,0,7700,-347,849
2020-12-16,00:15,61054,175,5,6765,46535,3667,0,8190,-345,852
2020-12-16,00:30,59318,176,6,6322,46284,3680,0,7706,-1177,850
2020-12-16,00:45,57925,175,6,6000,46130,3693,0,7359,-1212,847
2020-12-16,01:00,57651,175,6,6038,46205,3709,0,7377,-1214,849
2020-12-16,01:15,57885,176,5,6109,46473,3684,0,7545,-1208,848
2020-12-16,01:30,57405,177,5,5995,46358,3765,0,7005,-1214,851
2020-12-16,01:45,57290,176,0,6293,46162,3765,0,6838,-1291,852
2020-12-16,02:00,57118,177,-3,6263,46282,3853,0,6836,-1290,848
2020-12-16,02:15,57340,175,-2,6233,46576,3966,0,6942,-1287,861
2020-12-16,02:30,56110,177,-2,6065,46478,3958,0,6866,-1610,865
2020-12-16,02:45,55453,177,-3,5855,46461,4067,0,7017,-2168,863
2020-12-16,03:00,54741,176,-3,5733,46281,4189,0,6934,-2493,862
2020-12-16,03:15,54218,176,-3,5899,46599,4264,0,7048,-2815,860
2020-12-16,03:30,53925,174,-4,5769,46382,4368,0,6920,-2881,861
2020-12-16,03:45,53667,173,-3,5817,46426,4420,0,6946,-2882,861
2020-12-16,04:00,53401,173,-3,5815,46411,4500,0,6865,-2883,862
2020-12-16,04:15,53439,174,-4,6185,46591,4536,0,6968,-2484,862
2020-12-16,04:30,53091,175,-5,6188,46599,4623,0,6933,-2481,866
2020-12-16,04:45,53641,172,-6,6252,46684,4731,0,7066,-2479,860
2020-12-16,05:00,54299,172,-5,6171,46351,4776,0,6843,-1838,857
2020-12-16,05:15,55507,172,-7,5754,46396,4892,0,6890,-1908,854
2020-12-16,05:30,55629,172,-7,5666,46392,4915,0,6889,-1911,863
2020-12-16,05:45,56647,172,-6,5776,46646,4969,0,7430,-1679,864
2020-12-16,06:00,57733,172,-6,5772,46453,5079,0,7362,-1197,862
2020-12-16,06:15,59913,177,-6,6657,46458,5222,0,7548,-488,857
2020-12-16,06:30,60990,176,-6,6952,46457,5269,0,7992,-330,856
2020-12-16,06:45,62416,177,-8,7221,46604,5482,0,8688,0,859
2020-12-16,07:00,63801,176,-8,7423,46611,5597,0,9706,0,865
2020-12-16,07:15,65292,176,-9,7618,46588,5788,0,9591,0,858
2020-12-16,07:30,66530,175,-11,7660,46725,5925,0,10598,0,850
2020-12-16,07:45,67706,176,-14,7695,46734,5955,0,11473,0,847
2020-12-16,08:00,68839,176,-14,7706,46750,5974,139,11996,0,848
2020-12-16,08:15,69383,176,-14,7670,46804,6100,153,12742,0,846
2020-12-16,08:30,69781,176,-14,7697,46824,6242,174,13057,0,854
2020-12-16,08:45,69864,176,-14,7699,46810,6349,217,13136,-4,856
2020-12-16,09:00,69981,176,-15,7689,46820,6469,276,13033,-22,857
2020-12-16,09:15,69918,176,-15,7688,46814,6505,459,12923,-34,859
2020-12-16,09:30,69709,175,-16,7756,46801,6483,670,12538,-36,860
2020-12-16,09:45,69693,176,-18,7722,46800,6595,947,12242,0,858
2020-12-16,10:00,69561,176,-18,7712,46813,6518,1228,11716,0,854
2020-12-16,10:15,69347,176,-16,7644,46818,6522,1442,11101,0,856
2020-12-16,10:30,69172,175,-18,7630,46734,6577,1679,10866,0,861
2020-12-16,10:45,68908,176,-17,7623,46777,6670,1733,10310,0,859
2020-12-16,11:00,68787,175,-16,7594,46741,6735,1965,9619,0,860
2020-12-16,11:15,69098,176,-17,7500,46755,6622,2082,9585,0,863
2020-12-16,11:30,69028,176,-17,7483,46749,6435,2241,9502,0,862
2020-12-16,11:45,69291,176,-19,7455,46691,6378,2372,9557,0,861
2020-12-16,12:00,69826,176,-17,7475,46708,6334,2476,9602,0,859
2020-12-16,12:15,69744,176,-20,7616,46741,6188,2449,10060,0,859
2020-12-16,12:30,69652,176,-17,7551,46684,6125,2443,9845,0,861
2020-12-16,12:45,70180,176,53,7575,46670,6063,2511,10596,0,867
2020-12-16,13:00,69343,176,95,7452,46602,6000,2483,10661,-1,863
2020-12-16,13:15,68484,176,101,7528,46613,6041,2497,10983,-1,862
2020-12-16,13:30,67804,177,117,7503,46596,5913,2369,9978,0,864
2020-12-16,13:45,67173,176,160,7543,46468,5891,2322,9545,0,863
