Date,Time,Consumption,Prediction Day -1,Prediction Day,Fuel Oil,Coal,Gas,Nuclear,Wind,Solar,Hydraulic,Pump,Bioenergy,Physical exchange,CO2 rate,Exchange England,Exchange Spain,Exchange Italy,Exchange Switzerland,Exchange Germany-Belgium,Fuel – Gas turbine,Fuel – Cogeneration,Fuel – Other,Gas – Gas turbine,Gas – Cogeneration,Gas – CCGT,Gas – Other,Hydraulic – Ecluse,Hydaulic – Lakes,Hydraulic – Transfer Pump,Bioenergy – Waste,Bioenergy – Biomass,Bioenergy – Biogaz
2020-12-03,19:15,74401,75350,73650,176,919,8387,45285,11572,0,9511,0,869,-2318,66,,,,,,1,24,151,-1,3021,5367,0,4393,4258,860,226,368,274
2020-12-03,19:30,73305,74500,72800,175,849,8314,45267,11680,0,8858,0,870,-2708,65,-2000,1850,-2985,-3341,4145,0,24,151,-2,3024,5292,0,4373,3694,791,228,367,274
2020-12-03,19:45,72013,73350,71700,176,857,8252,45375,11640,0,7564,0,873,-2724,66,,,,,,1,24,151,-2,3023,5231,0,4269,3126,169,229,369,274
2020-12-03,20:00,71173,72200,70600,176,793,8211,45328,11668,0,7262,0,872,-3137,65,-2000,1487,-3060,-3503,3306,1,24,151,-1,2984,5228,0,4206,2893,163,228,369,274
2020-12-03,20:15,69824,71000,69400,177,873,8243,45352,11553,0,6690,0,869,-3933,67,,,,,,2,24,151,0,2949,5294,0,3667,2855,168,225,369,274
2020-12-03,20:30,68308,69800,68200,175,786,8164,45331,11640,0,5711,0,874,-4373,67,-2000,1487,-3060,-3503,3306,0,24,151,-1,2947,5218,0,3530,2032,149,230,369,274
2020-12-03,20:45,67247,68650,67050,177,826,8010,45190,11534,0,4950,-155,874,-4159,67,,,,,,2,24,151,-1,2949,5062,0,3376,1573,1,230,369,274
2020-12-03,21:00,66305,67500,65900,176,776,7946,45154,11571,0,4819,-181,873,-4829,67,-2000,-251,-3266,-3502,3477,1,24,151,-1,2948,4999,0,3337,1480,2,228,370,274
2020-12-03,21:15,65443,66500,64900,177,932,8120,45212,11505,0,4507,-191,875,-5694,70,,,,,,2,24,151,-1,2922,5199,0,3139,1367,1,229,371,274
2020-12-03,21:30,64419,65500,63900,176,913,8060,45123,11606,0,4369,-1283,875,-5420,70,-2000,-251,-3266,-3502,3679,1,24,151,-1,2924,5137,0,3103,1264,2,229,371,274
2020-12-03,21:45,63677,64650,63100,175,785,8067,45056,11641,0,4106,-1457,872,-5568,69,,,,,,0,24,151,-1,2919,5149,0,3002,1102,2,228,369,274
2020-12-03,22:00,63242,63800,62300,176,648,7865,45047,11562,0,4017,-1458,872,-5487,67,-2000,1878,-3266,-3520,2581,1,24,151,-1,2888,4978,0,3015,1001,1,227,370,274
2020-12-03,22:15,63122,63950,62450,176,679,7714,44877,11459,0,3844,-1542,872,-4957,67,,,,,,1,24,151,0,2878,4836,0,2892,951,1,227,370,274
2020-12-03,22:30,63725,64100,62600,176,733,7728,44816,11544,0,3779,-1545,869,-4375,68,-2000,1878,-3266,-3520,2753,1,24,151,-2,2879,4851,0,2792,985,2,226,368,274
2020-12-03,22:45,65575,65500,64000,176,976,8088,45158,11531,0,4246,-1368,869,-4101,72,,,,,,1,24,151,-2,2877,5213,0,2786,1458,2,226,368,274
2020-12-03,23:00,65053,66900,65400,175,982,7979,44770,11405,0,3816,-935,872,-4011,72,-2000,2200,-3018,-3483,2494,0,24,151,-1,2879,5101,0,2606,1208,2,228,369,274
2020-12-03,23:15,64605,66800,65300,175,1017,7943,44723,11291,0,3708,-876,869,-4245,72,,,,,,0,24,151,-2,2874,5071,0,2531,1176,1,227,367,274
2020-12-03,23:30,64456,66700,65200,175,932,7851,44525,11350,0,3609,-878,867,-3975,71,-2000,2200,-3018,-3483,2494,0,24,151,-2,2869,4984,0,2500,1107,2,226,366,274
2020-12-03,23:45,64698,65500,64500,175,961,7879,44415,11378,0,3608,-829,868,-3757,71,,,,,,0,24,151,-1,2869,5011,0,2501,1105,2,227,366,274
2020-12-04,00:00,63762,64300,63900,176,913,7723,44217,11467,0,3453,-829,869,-4227,70,-2000,2150,-3621,-3325,2324,1,24,151,-2,2875,4850,0,2449,1002,2,228,366,274
2020-12-04,00:15,63315,63300,62900,176,1038,7195,44685,11392,0,3820,-907,871,-4955,68,,,,,,0,25,151,-1,2878,4318,0,2382,1407,31,229,367,274
2020-12-04,00:30,61763,62300,61900,176,1008,6553,44634,11466,0,3917,-1904,871,-4958,65,-2000,2150,-3621,-3325,2487,0,25,151,-1,2879,3675,0,2445,1442,30,229,367,274
2020-12-04,00:45,60408,61050,61550,176,794,5884,44501,11524,0,3707,-1907,869,-5140,59,,,,,,0,25,151,-1,2877,3008,0,2512,1173,22,227,367,274
2020-12-04,01:00,59820,59800,61200,176,671,5679,44523,11406,0,3717,-2390,870,-4832,57,-1901,2150,-3621,-3510,2500,0,25,151,-2,2877,2804,0,2531,1164,22,228,367,274
2020-12-04,01:15,60849,60450,61100,177,734,5577,44744,11569,0,3836,-2490,871,-4169,57,,,,,,1,25,151,-2,2871,2708,0,2435,1367,34,229,367,274
2020-12-04,01:30,60306,61100,61000,176,725,5617,44717,11583,0,3740,-2646,874,-4480,57,-1901,2150,-3621,-3510,2500,0,25,151,-1,2881,2737,0,2456,1252,32,230,369,274
